Score,a_act,d_act,K_n,n,a_x,d_x,m,K_S,K_a,k1,k2,k4,k3,XbsT,sT
5.987041383579519,65.74105886793495,0.24925778901228626,1.734523454046706,1.1699249856769454,5.817399368513485,0.02232869760325444,2.038154652969564,1.3096127510614357,1873.4358935374128,0.0008829885846423931,5.272213083295944,0.10158620660963123,9.807023986496173,116.10601705101179,107.78486781089829
6.0181741049977715,0.03669497136715908,0.15506138994612623,9.550368526498128,8.56492230826438,9.980756271120077,0.021446415025935497,2.8418834246327935,2.585608374414555,2.5870365330595897,0.001458982966481995,6.64336459471272,0.10023602733855445,9.807044318937272,100.0111870224179,94.48268111504503
6.050143423403315,65.83583457072599,0.057697320533850675,1.0458087904158866,9.676614078439737,0.9831276390466785,0.021536594164995013,2.538072495252213,9.369901671635551,7.500795352405616,0.0014687577102946944,1.5059964440118585,0.10444417235630593,9.840300173138115,101.81073283398163,273.39499923280687
6.104133687008757,1.1574028046654932,9.691551601562459,2.606570266280207,3.142043682895723,9.911912051442885,0.008563889332518507,1.8329980601915181,2.593148631277784,1.0116946714916415,0.00010115945095312785,2.577995662218904,0.106329793074978,9.761448240921064,120.88284701627255,327.6011654827487
6.177578913206849,3.507429832567849,4.411593318607762,2.49740743496057,2.0653694131265485,2.1594479254540295,0.012914412663351506,2.4005567725765853,1.68901347277348,2.31318462058351,0.0018084186594318405,9.044892145234924,0.10792147835002919,7.990952573930861,100.01768522226172,80.28149086069865
6.178216419910133,37.07000692703181,0.3162591108144323,4.273079001995902,6.235073374711407,2.3754971241286187,0.00791144267826758,2.205746376686497,17.11438948981621,1.4220430252749183,0.0005487268712280178,4.624610107370428,0.10419101609362026,9.871544587850703,100.58502458060855,1181.820370303672
6.260154058339541,0.13047705930477832,0.01200349611679648,1.055601444868396,1.5281503941599521,9.796381287838603,0.03143062131680378,2.307863209556933,7.867616386390159,11.474549155681775,0.00036755036469512427,1.3125778186543702,0.10781305605567428,9.924258395362987,100.06496680778014,376.25544156692575
6.2733637907974344,5.157089437387115,9.612216345549513,20.187890151674033,3.128591918072661,9.969466743839371,0.028065054334552284,2.514369914661054,19.97417567414682,1.6692665536536113,0.00040761600555102873,3.5772628641040236,0.10128709884167894,9.998699070665497,100.00900432990139,1275.3941382683229
6.302920021877467,4.039917367736128,7.311024007958868,49.61103322760054,5.563744478867397,0.9411548009010741,0.013821249816437028,2.19328270591608,13.498002964289283,1.1677566800035775,0.0005826921196939923,1.7820519214708745,0.10923383771172511,9.980438655082972,100.08205530415051,657.0152979281067
6.390704379198778,79.9593190007303,0.14682095008297993,2.0197209537096192,2.2202342551123455,6.666809477931509,0.030462273450100462,2.7540935879191677,2.4693806812287473,2884.09273591639,0.0037928315825401966,9.293240735865226,0.10047349080091454,7.92407312598988,100.24174412829007,95.60840692408244
