Score,a_act,d_act,K_n,n,a_x,d_x,m,K_S,K_a,k1,k2,k3,k4,k5,XbsT,sT
31.16733144276747,2.6169270400250455,9.791882672737886,3.705024481151261,9.888108603530924,8.812099717967339,0.03151181553201143,3.9221855743729637,6.894612913080124,1.303502423843225,0.0003545355575280018,0.9944516185307151,0.8626054722528472,39.79161288604636,0.02040085873215573,100.00076584013112,82.25925445365371
31.534461560141875,0.7992715016753784,0.909444915195243,3.9097463251355387,8.606861112491234,1.6250116326287167,0.00437052668456435,9.132168027823822,4.532270349520356,2.400514981649786,0.0003445251581757968,0.7722160930110862,0.017818901783199403,2.082160293503621,0.004405165095355575,100.04354540461364,97.91024172964842
31.85503354880776,9.84056554878912,1.4235619248777873,1.0751096297604366,3.6289362851574434,4.790278539438365,0.0062565910329919275,6.511309540148239,3.2898774937617095,10.07012101449745,0.00020411008032629745,0.167698745524316,0.0018207560977120058,39.783365218467615,0.0012458533252382943,100.00053271253933,645.5726822182259
38.52807175765313,2.0290005766367445,2.678157086513701,1.0002184193249253,9.992800922205015,9.747121179376833,0.023480325973896984,9.449805575183438,1.2249005011774943,91.55118484849682,0.00047328856246949653,8.760508694243844,2.146903980837292,39.77921731530189,0.6052599199417281,100.0815861230149,131.76007664196717
42.76842057536391,0.16845082288157742,0.5050984753060707,2.446474460258237,7.74531161531922,0.950565059779613,0.027520253161402945,5.7611966256602365,4.670792609315169,1.023646995218112,0.0006517173867357806,0.47232686570601745,0.00010087314241358091,37.00897605132582,0.020143407048583632,100.08110393580925,6218.317854982303
42.78090578938853,14.337237565778079,7.805764352558749,1.3042913538062357,2.634827169180418,0.4471866245822226,0.015830469353883388,3.77978081203632,4.591447316813352,1.2382066578214286,0.00017948676894089901,0.28982759194196017,0.00010000264007229779,39.795227122504954,0.006138192114575226,102.585665260868,6506.240419953022
43.223016894144344,3.787651462124421,9.983988807088465,1.0703248667192724,9.50556972078377,9.913303321711766,0.028988913999980114,9.97591384369556,1.6781558270234174,34.59694222302192,0.00012871753113456838,1.976643677360401,0.16034773295665142,17.685226410712563,0.16339717901982875,100.03289180065622,214.4220133298977
43.759921453191666,88.4298463167605,0.08417404827346045,1.001125302645061,9.954816209393853,5.808894827171852,0.005877214887804272,9.643190250888859,37.49427185857406,1.7889596143785946,0.0001926370697797798,0.07298981516555512,0.0029312971235820593,0.1062466072289111,0.055621721534203195,100.00753515305803,101.49315545179994
44.58875809536635,6.527394641239106,5.674146728763408,1.3786928680598594,9.984374007939294,0.22436849072935672,0.022431404711654012,9.960603322678082,2.093216667741964,1.0453112844352934,0.0027699158368314465,1.8029767080828123,0.0014490805862438139,0.32937487255115966,0.09341831713866156,113.94819548919999,268.2917069430588
45.24053685388855,0.46896033915689656,5.4431318046698065,1.0501933083252406,8.819434447349918,1.2653150098819537,0.017776496346501976,9.489644613177274,1.6112849173899741,1.0198974976292126,0.0001022229482194889,6.32917909361197,0.7605079168891793,39.598539983049214,0.3396063696142316,100.02855072724674,154.83656118630884
45.89069549428213,21.061065046805552,6.64197517086349,2.371761717225419,9.51851483515429,0.8112905581539576,0.01846058469957564,7.157115486795718,5.830949141433805,1.6794947632216854,0.019057928924753866,8.646489847772479,0.00010576723828903856,39.55571272350069,0.3328797180392898,100.0000009414592,6027.311598523102
47.672238680052246,0.2984351194070632,0.17460839387355823,1.0033502819766806,8.929337807903773,0.1628990196969655,0.012576617652098852,9.368878116276342,1.7043827634951028,1.0002815832947303,0.00011346669158211975,3.3334137827451347,0.3158265394487724,24.82461963960918,0.1045273493739942,100.00641947195638,248.69384165702536
