Score,a_act,d_act,K_n,n,a_x,d_x,m,K_S,K_a,k1,k2,k4,k3,XbsT,sT
38.87521747796856,42.354893715902264,0.1759824977871108,1.3556740563065668,8.233632730045663,9.515542204805024,0.018588599574850706,5.264536694556375,9.451664137372733,5.784559396933585,0.005101945153831681,3.1397620277969898,6.643563079298159,0.6685112907355011,100.04520417322966,56.268018445421085
39.93272563021324,5.347619413358724,0.03659398877688203,1.0009210757909839,9.834330035363447,7.562463519107018,0.01650717822343249,4.743763125735837,10.62889268758976,2.813836975029176,0.0016780250545775054,2.030302067782262,37.930734940076746,2.789237361489327,100.01248955286088,68.13381467839731
41.86114041431965,66.79084336677177,0.048473782696415384,1.012868597898431,9.951339499849533,5.928814636234421,0.004138809017375788,3.853342563721793,7.396384700234035,76.46422562066577,0.0023735447962606585,4.213585066537043,8.783523363742185,0.014505803782982813,100.0101890958143,193.86730797883547
42.04317594004728,0.1638414637309436,0.005353796740278132,2.1955719744051945,1.9728337100613835,6.8522310016531724,0.013323730634417118,2.817004005050024,2.7910178841451505,48.91752815834014,0.006365425118442507,8.389935623044419,39.662161611953486,0.13073270403585888,100.02363536462093,68.16080061317642
42.083279366370476,16.653637451763547,0.014826144577858196,1.8384458870118618,9.235494705113895,8.817248385497992,0.030201055292737474,2.2431960081173217,3.2838633724206114,547.210009517563,0.006667649035013413,7.03101661929328,14.2400938136969,0.0005103847769323604,100.31338181393635,884.9375243788616
43.27713429422693,9.888085955606243,3.0611339022260267,1.0432552409877438,8.595714935030905,9.822234136610165,0.029988340744156836,1.844988977040071,1.1981289383554594,1.0015086079162119,0.0018798983057910367,1.9416152012539105,36.515581520404346,0.013376017343319387,106.36855557017657,353.6321217011384
45.85376085491876,35.41839651651226,0.0481628628522544,1.2071917934529512,5.861872775618315,6.551340252595636,0.004350896118424703,3.362157169139598,4.010281489191209,415.3935421345044,0.00041747448456230373,1.0784174302588359,1.5729497243056045,0.0034121803184853036,161.57182620175055,153.78599191807413
46.878937133807,53.75733357418763,8.78243192393277,1.120518039379165,9.8706356555073,3.708774104154191,0.01939733697888494,1.6668540846717643,1.0988883569740366,1.0702196826794126,0.002981909394222859,7.924880942136762,34.02383052222798,1.074706166583037,100.04616220210214,71.81290423547502
48.47524821037011,9.824418953275952,0.43604713263394235,1.5009300247016755,2.1503899448720354,1.5105168282064032,0.01815565422037129,1.5213878821121112,1.0104668971372965,4.997653704483893,0.0003471040515540545,1.3654333565325594,23.064323966099483,1.1938107872100319,100.03798428474785,51.0967601509723
49.27147677774366,16.188384663425047,0.3904262494989694,5.08516594988185,5.639090935186833,0.899495657944388,0.004854267727528837,2.2154009714214187,1.1370696136048248,81.87587985949035,0.0016315930110059678,8.796048868304155,32.257084788553406,2.0313935911267045,100.02880311507172,50.90531172918683
