Score,a_act,d_act,K_n,n,a_x,d_x,m,K_S,K_a,k1,k2,k4,k3,XbsT,sT
16.239691099764443,0.17984784441151405,0.36269656159817293,1.3073475039338927,6.2957372109063146,3.84648071872449,0.005411506020051148,3.4945322321368257,1.0032401104371178,3.7619108542892157,0.000589477123555682,1.3828202210581269,7.3394472273593285,0.011614409677405697,100.00095718985929,80.9609267603098
17.637215675091504,0.7448469004681975,0.25104768110777537,1.0000593790533228,9.839468896592956,9.091576766917623,0.03162273151371482,4.423232419055703,1.0062598222614194,4.407289234195813,0.0009315361319704076,2.28923483360391,0.39101115334837416,0.0005598196822954347,100.00000063619528,88.75810325790164
18.176918049775157,1.7769249025302878,8.62396778144159,1.9535426346991462,6.338843903222388,2.8143657652865732,0.0312898533279589,2.7371093449905373,1.1778187667205888,1.2894718281217181,0.0006653854600320732,0.25076192181015217,0.7144388395826506,0.00010077734335680204,100.04765301752273,317.70733173432114
18.320566710253246,57.77606321288909,1.3579807313923777,2.000111576819291,8.263569187237579,1.950294065873386,0.02292913892494459,2.106338700015358,1.0112000348017545,83.88746513893604,0.000353625025416359,0.3872356895440946,38.793051287664525,0.10341212680365901,100.11615830890833,76.35788757831799
18.558914311468257,25.874690368512976,3.3597415361183134,2.8488312033507044,8.074003013151033,9.736316428383684,0.006530578972158862,2.8166849282701563,1.2834005934040864,293.4509516481183,0.000577543268338656,0.8458822771239419,0.27185407939640854,0.00036568160714946864,100.0028218535409,140.79653665925554
19.512061821918145,12.701604056140326,0.5502456447651821,4.261195076303568,9.991729794420673,9.370875347837977,0.02800891597349674,2.7585932191171167,1.8902890826541905,320.61776966443813,0.0008726649703542333,0.3389966875005334,4.8858616621723465,0.0012735683147701636,100.72639065068309,228.79732311559908
20.173831961276562,0.17786007033731757,0.0331100010941566,1.023911670323521,2.6502314490037784,4.06477609441754,0.006873929576194282,3.8104860625458277,1.2937930731653557,11.277680125310471,0.00012154730486952109,0.23229210419717478,2.1951809208753614,0.0005108826432235525,100.16486375043881,192.0181348545282
20.17862007141528,18.847551004571116,4.822741917085384,1.0163621750909435,9.30548454230249,8.680926624724204,0.015247756100445924,3.1992287087458187,1.0792671636268074,28.728873526550043,0.003028934395749803,8.445639858432038,39.373285377432104,0.0737178554218103,100.0001788824897,125.03667038480036
20.458167519550493,3.6961968800011524,0.03627144690105978,4.666027529210319,1.0762916461102077,8.989161698569093,0.02239911219639562,1.6970539349606937,1.0243810462231349,263.9452262260317,0.000972966748262767,5.55370606798375,15.10220988261304,0.045524088441427066,100.0186772623917,97.18072099342223
20.999969325638837,3.2159955254356802,1.9844887190842773,2.2287166375125644,2.354976799652634,9.999227569780988,0.014554113906547704,1.696246650034996,1.0005339156253814,3.275778452554611,0.0004969571885342933,4.975490470267596,38.183011037172214,0.0002382160847044692,101.63786151621294,1766.2392007370743
