Score,a_act,d_act,K_n,n,a_x,d_x,m,K_S,K_a,k1,k2,k3,k4,k5,XbsT,sT
6.5926667677971,97.522843431178,0.017150114067912916,1.00011765571241,9.998445807878252,9.706321798763954,0.010467900868885589,3.4330164532413474,64.95951765260108,8007.325594544379,0.00010321882520535889,0.2702716304755521,7.621144097424901,0.10450477544850637,0.5062120496603275,102.8376669016231,80.62001168312096
6.621113607214538,11.209891199959552,0.8987437621802603,1.128946459393822,7.435633120726379,8.669886509484774,0.026440083743255467,2.3083922420163288,26.925134878373377,109.85376279967065,0.00019831039868451356,0.7748772364909502,9.504700020202918,0.10705651207158728,0.28240602655176217,100.54035284162184,74.51722414080999
6.735267134856905,68.26212951936155,0.6306913594550241,1.0414802240739862,1.166363036827744,8.908637887119607,0.004469634809093333,2.136339415515792,429.09058899130804,608.4572703014887,0.00010307218426624298,1.6550644636899585,9.979646090261165,0.10154215240422972,9.916887738839282,100.01072876807281,79.75780475066335
6.7506246723214725,71.36442846091798,0.04389814352929008,1.0013693483484265,9.860772138413468,4.757111564693524,0.03160443435681265,4.499199629856144,16.510892177716418,914.9218528439094,0.00033290263663142465,0.24052771309889093,9.933701589319885,0.6623299480007685,0.2665592387422544,102.45553332513964,51.81474240630054
7.0035689391479545,63.26945315191107,9.966195430870036,23.721332686596266,7.647298945605924,6.8020917235606335,0.005951638175905847,3.835816446149957,50.841152627771756,36.43391102669456,0.00044173029349146744,4.881834103154694,9.794344294025874,0.10356859890614054,0.47652603679488376,100.03089239158483,188.20194925041142
7.005996490857035,99.07815877767759,0.4848862361711607,1.452620535553468,4.901026726941702,2.903887263963509,0.023431241519977674,3.24652787043613,7.565835455734204,2419.2280168042603,0.005773363861745083,9.944827144671937,9.498728436389394,0.10168176560711756,4.00622851682782,100.0016992192506,51.30167325567392
7.185454252929613,10.487688083543244,0.022959692950952237,1.0095913798203435,9.969918464617745,7.989844427693543,0.023866188525987257,3.9915859585024567,51.89271597976532,12.759547523592383,0.0013701993271613656,2.0958362763361458,7.998680425165363,0.22120869605743068,7.485701785589909,100.02213696694116,57.406395557779035
7.2946192659930595,0.008466313479914415,0.018226949987732177,4.104727661309866,8.79426585478332,1.6152285580787282,0.0075185159377481265,2.1499991537366374,36.83036475802415,1.0371646328587574,0.00018642253960754663,5.554566291421569,2.8036310847002612,5.543088298081226,2.595234373752059,100.03174415271238,80.00898598492145
7.4029573755971265,62.543252080962866,4.530218983080917,25.594087706561716,6.423261806465625,8.268922277496298,0.005150332385769806,6.438037197820226,103.50560210666883,33.366651344745875,0.00010579018562857558,2.118042929357383,8.304668469483238,0.10062943483074674,0.15849826421275723,100.89068571287997,977.0136613555776
7.610493182188783,1.5421622768438719,1.2597227875966541,2.28331208792201,4.139293289884831,8.425979965717909,0.005508119013432069,4.927736995928964,15.523900118679213,1.3950208630358787,0.00025925212607475964,5.502988674226661,9.83718193416735,0.10133808705284117,0.5746408777385502,100.06103132481796,72.36308870440416
